display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
2052044,Sales Ledger Accounts Assistant,City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,3,purchase ledger; sales ledger; customer invoices,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Sales Ledger Assistant</strong></p><ul><li><strong>Location</strong>: Belfast Area</li><li><strong>Job Type:</strong> Full-time Permanent Office-based</li><li><strong>Hourly rate</strong>: £dependent on experience</li></ul><p><strong>REED </strong>is partnered with one of Ireland's oldest and most respected businesses, in the appointment of a <strong>Sales Ledger Assistant</strong> to join their growing and dynamic team.</p><p>This is truly an excellent opportunity for an <strong>Accounts Assistant</strong> with a strong background in <strong>sales ledger administration </strong>to grow within a fast-paced industry environment.</p><p>The successful <strong>Sales Ledger Assistant</",b6bf9dcd29a9fdcb,ref:2052044,False,False
2052040,Customer Account Coordinator,Dungannon,County Tyrone,Northern Ireland - West,Northern Ireland - West,YES,Administration,33000.00,33000.00,Weekly,1716000.0,1716000.0,1820.0,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>Customer Account Coordinator - Dungannon <br /> <br />Your new company <br />This is a superb opportunity to work for a very reputable family business that have successfully been trading for over 30 years.<br /> This company have recently expanded their business and have built new luxury offices where you will be based. You will be part of a great office, great working atmosphere and be part of a very supportive well established team. Due to expansion they are recruiting for a Customer Account Coordinator on a permanent basis. Hours of work are Monday - Thursday 8-5 and Friday 8-2. Total of 40 hours per week. Salary is up to £33k depending on experience plus you get a timekeeping bonus of",4144b4bbdf3742f8,ref:2052040,False,False
2052035,Payroll Administrator,City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Your new company</strong> <br />Hays are thrilled to be partnering with a well-established Accountancy Practice in South Belfast for the appointment of a payroll administrator. Reporting to the Payroll Manager and working alongside a team of administrators, you will deliver Payroll services to clients of the firm within a bureau setting.<br /><strong>Your new role</strong> <br />To administer the firm's payroll bureau for all clients, ensuring all deadlines are met, and all employer reports are prepared and submitted as required.To assist the payroll manager in ensuring the payroll bureau runs smoothly, assist with additional client reporting requirements and ensure work is prepar",cb1d1c971883d81b,ref:2052035,False,False
2052026,Office and Finance Administrator,Coleraine,County Londonderry,Northern Ireland - West,Northern Ireland - West,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,finance administration,LIKELY_IN,family title is a strong inclusion signal,"<p> </p><p><strong>The Company</strong></p><p>Our client is a well-established, community-focused organisation with a strong local presence and a commitment to supporting its community.</p><p>They are looking for an organised, reliable and personable Office and Finance Administrator to provide confidential administrative, financial and operational support across three local parish offices.</p><p>This is a varied, hands-on role which would suit someone who enjoys being the central point of contact, is comfortable working independently and has previous bookkeeping or finance experience.</p><p><strong>The Role</strong></p><p>As Parish Support Officer, you will provide day-to-day administrative,",d038f8962c535da4,ref:2052026,False,False
2052021,Accounts Assistant,City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,1,customer invoices,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Accounts Assistant - Belfast </strong></p><p>MCS Group is partnering with a manufacturing organisation to recruit an Accounts Assistant to join their expanding finance team in Belfast.</p><p> <strong>The Company:</strong></p><p>Our client is a leading manufacturing company based in Belfast. They manufacture an extensive range of products for their NI & ROI customer base, providing specialist products and services to a broad range of clients. The organisation has built a strong reputation for quality, reliability and professional customer service, with a focus on delivering tailored solutions and maintaining long-term client relationships. Its experienced team supports the day-to-d",7a19b54efa736fb6,ref:2052021,False,False
2051960,Accounts Administrator - URGENT,City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Accounting,26000.00,28000.00,Annual,26000.0,28000.0,28000.0,structured,£25k–£30k,TITLE,1,invoice processing,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Accounts Administrator- Fixed Term- Urgent Start</strong><br /> </p> <p><strong>Location: Belfast<br /> Job Type: Fixed-Term Contract (until 31 December 2026)<br /> Hours: Full-Time<br /> Salary: £26,000 - £28,000 per annum (depending on experience)<br /> Start Date: Immediate</strong></p> <p>Apple Recruitment is delighted to be recruiting for an Accounts Administrator on behalf of a well-established organisation based in Belfast.</p> <p>This is a Fixed Term Contract until 31st December 2026 with the possibility of extension.</p> <p>This is an excellent opportunity for an organised and detail-oriented administrator to join a busy Accounts and Property Management team. The successf",31b54cf66e2d6c0b,ref:2051960,False,False
2051949,Finance Clerk,Lisburn,County Antrim,Northern Ireland - East,Northern Ireland - East,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,2,credit control; finance administration,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Finance Clerk - Lisburn</strong></p><p>MCS Group is partnering with an accountancy practice to recruit a Finance Clerk to join their expanding team in Lisburn.</p><p>This role is open to anyone with strong attention to detail who has either used it in practical finance or a recent graduate.</p><p><strong>The Company:</strong></p><p>The practice has been established 15+ years through a series of mergers which now has them as one of the most reputable accountancy Practices in that area. The practice provide their clients with a range of accountancy services: Accounts, Audit, Payroll, VAT, and Bookkeeping. With the company growing year upon year, now is a great time to join their gro",c8944fcbb3ad2cbe,ref:2051949,False,False
107933239,Account Manager,Watford,Hertfordshire,Hertfordshire,Hertfordshire,YES,Sales & Marketing,26000.00,26000.00,Annual,26000.0,26000.0,,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Job Title: </strong>Account Manager - FCA Regulated Financial Services</p><p><strong>Location</strong>: Watford, Hertfordshire</p><p><strong>Salary: </strong>£26,500 Guaranteed Base Salary + OTE £35K-£38K</p><p>Performance-Based Commission, Fast-Track Progression into Senior Account Manager (Retention) with up to base and commission combine £60K-£65K+</p><p><strong>Job type: </strong>Full time, Permanent</p><p><strong>The Opportunity</strong></p><p>Most companies talk about progression click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aIHQjUdXakNRHYWU%2bkT80NMufS%2fmiApNr"" width=""0"" height=""0"" />",a301b668c721200e,ref:107933239,False,False
107811675,Accounts & Tax Manager,Weston-super-mare,Somerset,Somerset,Somerset,YES,Accounting,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><b> The Company: </b></p><p> Our client is a specialist professional services firm supporting organisations within the charity and not-for-profit sector. The team focuses on providing high-quality financial reporting and compliance services to help clients meet their regulatory obligations. </p><p><b> The Role: </b></p><p> On behalf of our client, we are seeking an Accounts & Tax Manager to join their Weston-super-Mare office click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?d1vRzEYF65ReoLNNHX7MALcc7o1GVKnhx"" width=""0"" height=""0"" />",b9dd0c3808467d0c,ref:107811675,False,False
23643_225574037,Financial Controller,City,Liverpool,Merseyside - Liverpool,Merseyside - Liverpool,YES,Accounting,70000.00,75000.00,Annual,70000.0,75000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Financial Controller</strong><br> <br> <strong>Liverpool City Centre</strong><br> <strong> (phone number removed)</strong><br> <strong>Hybrid</strong><br> <br> We are supporting a highly respected Liverpool organisation in the appointment of a Financial Controller on a fixed term contract basis - 12 months.<br> <br> You will lead financial reporting, controls, key finance processes, while supporting strategic decision-making and organisational change.<br> <br> <strong>Key responsibilities include:</strong><br> <br> Leading monthly, quarterly and annual financial reporting<br> Overseeing statutory accounts, year-end and external audit<br> Managing treasury, cashflow, tax and financ",2cece793f06a6254,ref:23643_225574037,False,False
107811917,Finance & Business Support Manager,Newent,Gloucestershire,Gloucestershire,Gloucestershire,YES,Banking & Financial Services,21.00,21.00,Hourly,40950.0,40950.0,,structured,"£40k–£45,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p> Our client is a small group of private residential care homes, where residents, families and colleagues are at the heart of everything they do. Due to an upcoming retirement, they are looking to welcome an experienced individual to their close-knit head office team based between Newent and Ledbury. </p><p> This is far more than a traditional finance role working closely alongside the Company Directors, yo click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCLAGwGZEskz00IRj7mO1Behl"" width=""0"" height=""0"" />",e0dc8a376493feff,ref:107811917,False,False
107925684,International Client Account Executive,City,London,London,London,YES,Call Centre / CustomerService,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<b>Company description</b><p><p>Circana is a leading provider of technology, AI, and data solutions for consumer packaged goods companies, manufacturers, and retailers. Our predictive analytics and Liquid Data platform help clients measure market share, uncover consumer behaviour, and drive growthpowered by six decades of expertise and an expansive, high-quality data set click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aIHQjUdXakOyZHlYVsHbEb6YO9zfyc0lr"" width=""0"" height=""0"" />",9abc4602dc37de35,ref:107925684,False,False
