display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
107857426,Marketing Consultant,Oxford,Oxfordshire,Oxfordshire,Oxfordshire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,BORDERLINE,title needs advert-context review,"<p>Are you a dynamic marketing professional looking to make a significant impact in a fast-paced, high-performance business? Our client is seeking an interim Marketing Consultant to join their team on a contract basis. This role offers a unique chance to immerse yourself in a growing organisation, contributing to their marketing efforts during an exciting period of expansion click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?MQiKzVwZdh0YWw8Y%2bv02l95ViTFTgxNku"" width=""0"" height=""0"" />",d6464e2f1ded6b69,ref:107857426,False,False
23643_225312099,Marketing Manager,Tunbridge Wells,Kent,Kent,Kent,YES,Sales & Marketing,50000.00,60000.00,Annual,50000.0,60000.0,,structured,">£50,000 OUT",TITLE,9,marketing campaign; marketing campaigns; digital marketing; email marketing; social media; brand awareness; campaign performance; marketing strategy; content creation,OUT_SALARY,"annualised salary exceeds £50,000","<p>Are you an ambitious, hands-on Marketing Manager looking for the opportunity to build and shape a marketing function from the ground up?</p> <p>Our client is a growing and ambitious manufacturer supplying leading UK and international retailers with high-quality homeware products, while also developing and marketing its own portfolio of consumer brands.</p> <p>As part of its next phase of growth, our client is looking to appoint an experienced Marketing Manager to establish, lead and deliver the company's marketing strategy. This is a newly created standalone role offering significant autonomy, influence and the opportunity to make a lasting impact on the future success of the business.</p",5db134666834804f,ref:23643_225312099,False,False
107760267,Digital Marketing Executive,Chester,Cheshire,Cheshire - West,Cheshire - West,YES,Sales & Marketing,26000.00,26000.00,Annual,26000.0,26000.0,,structured,£25k–£30k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>DIGITAL MARKETING EXECUTIVE</strong></p><ul><li>Salary: Up to 27k DOE</li><li>Permanent, full-time position</li><li>Hybrid working 3 days onsite</li><li>Opportunity to work across international pharmaceutical and life sciences accounts</li><li>Potential for international travel</li></ul><p><strong>ABOUT THE CLIENT</strong></p><p>Due to continued growth, we're looking for a Digital Marketing Executive to join a successful marketing and communications agency specialising in the pharmaceutica click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?nbYVUHO1tX6Ztd5xFofRRAWjwb8466Uoz"" width=""0"" height=""0"" />",74557b8b7a526edd,ref:107760267,False,False
23643_225535404,Marketing Executive,Leckhampton,Gloucestershire,Gloucestershire,Gloucestershire,YES,Sales & Marketing,26000.00,32000.00,Annual,26000.0,32000.0,,structured,£25k–£30k,TITLE,5,marketing campaign; marketing campaigns; email marketing; social media; campaign performance,LIKELY_IN,family title is a strong inclusion signal,"<p>WHAT'S IN IT FOR YOU?</p> <ul> <li>Salary of 26,000 to 32,000 depending on experience</li> <li>21 days holiday plus bank holidays</li> <li>Additional paid birthday leave following successful probation</li> <li>Paid volunteering day each year</li> <li>Company pension scheme</li> <li>Ongoing training and career development</li> <li>Supportive and collaborative team environment</li> <li>Direct exposure to senior leadership and involvement in growth initiatives</li> <li>Chance to shape marketing within an award-winning business</li> <li>Opportunity to create content around local partnerships and community projects</li> <li>Work for a growing B Corp business making a positive local impact</li>",c8f18ca4bf19efe3,ref:23643_225535404,False,False
23643_225462126,Marketing Executive,Norwich,Norfolk,Norfolk,Norfolk,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,6,marketing campaign; marketing campaigns; digital marketing; email marketing; social media; campaign performance,LIKELY_IN,family title is a strong inclusion signal,"<p>R13 Recruitment are excited to be supporting a well-established professional services organisation in their search for a Marketing Executive to join their collaborative marketing team. This is an exciting opportunity for a creative and organised marketing professional who enjoys delivering campaigns, coordinating events and working closely with stakeholders to drive business growth.</p> <p>As the Marketing Executive, you'll take ownership of delivering integrated marketing campaigns and events for a designated business area, supporting the promotion of specialist services to both existing and prospective clients.</p> <p>Working closely with senior stakeholders, you'll develop campaign pla",9c15c5166faba6ed,ref:23643_225462126,False,False
23643_225535336,Swedish Speaking Marketing Manager,City,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Sales & Marketing,50000.00,60000.00,Annual,50000.0,60000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p>SF Partners are working with a business who are recruiting for a Swedish Speaking Marketing Manager <br>Location: Birmingham - Hybrid working - 1 day a week based in the office <br>Coverage: UK and Nordic region <br>Salary: £50,000 - £60,000 plus bonus <br> <br>Role Overview <br>This role focuses on executing regional marketing activities across two markets, delivering campaigns, events, and localised content that support both new business and existing customers. <br>The position is execution-led, ensuring central marketing plans are effectively adapted for local markets, while supporting sales teams with timely follow-up and activation. The UK acts as the primary hub, with responsibility",be40bef0e640b305,ref:23643_225535336,False,False
23643_225535709,Senior Marketing Executive,City,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Legal,35000.00,38000.00,Annual,35000.0,38000.0,,structured,£30k–£40k,TITLE,7,marketing campaign; marketing campaigns; digital marketing; social media; campaign performance; marketing strategy; content creation,LIKELY_IN,family title is a strong inclusion signal,"<p>As a Marketing Executive in Manchester, you'll play a key role in shaping and delivering marketing strategies within the professional services industry. Your day-to-day will involve creating engaging campaigns and ensuring effective communication to help the business achieve its goals.</p><p><strong>Client Details</strong></p><p>An organisation based in Manchester, operating within the professional services industry.</p><p><strong>Description</strong></p><ul><li>Develop and execute marketing campaigns to support business objectives.</li><li>Manage content creation for digital platforms, including social media and websites.</li><li>Monitor and analyse campaign performance, providing action",241e3549f355774a,ref:23643_225535709,False,False
107889197,Marketing Analytics Manager - 12 month Fixed Term Contract,Cambridge,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Sales & Marketing,70000.00,70000.00,Annual,70000.0,70000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with Redgate Software to hire for this role.</strong></p><p><strong>At a glance</strong></p><p><strong>Location: </strong>Cambridge</p><p><strong>In-office expectation: </strong>Once a week</p><p><strong>Employment type:</strong> Fixed-term contract - 12 months this is covering a period of maternity leave</p><p><strong>Salary: </strong>£55,000 to £70,000, depending on experience</p><p><strong>Why this role exists</strong></p><p>As Redgate scales globally, our marketing leadership team needs sharper, faster answers about wh click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?bZCSDJyF3N7dmDZ%2b0oB7veRk5ZN0vmkeq"" width=""0"" hei",dbf02e829ccc0e91,ref:107889197,False,False
107860933,Senior Regional Marketing Executive,City,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>Company description:</p><p>At Rathbones, we help people invest their money well, so they can live well. That means more than financial returns its about helping people feel confident in their decisions and supported in their future. We dont just manage money, we guide people through lifes big moments, helping them stay on track and focus on what matters most click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?UzhMt9n%2bTsQBSlLFH2FWOh2AuIsP9Iz0m"" width=""0"" height=""0"" />",02092c12c56e9313,ref:107860933,False,False
107889935,Tech Engagement and Communications Specialist,Leeds,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Sales & Marketing,80000.00,80000.00,Annual,80000.0,80000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with and Jet2holidays to hire for this role.</strong></p><br><p>a <br> text-decoration: none;<br> color: ;<br> <br>tr th, tr td <br> border: 1px solid ;<br> <br>tr th <br> background-color: ;<br> <br></p><br><p>At <strong></strong> and <strong>Jet2holidays</strong> we're working together to deliver an amazing journey, literally! We work as One Team to drive forward a 'Customer First' ethos, creating unforgettable package holiday click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?31Q%2fsvDzOVb6Wvq7yLk3PdomxZHjC%2f5Dj"" width=""0"" height=""0"" />",4035e3b3eb4d1ea3,ref:107889935,False,False
107890476,Direct Marketing Executive,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,3,marketing campaign; marketing campaigns; email marketing,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Direct Marketing Executive</strong></p> <p><strong>Hybrid Manchester</strong></p> <p><strong>The Role</strong></p> <p>As a Direct Marketing Executive, you'll play a key role in the delivery of multi-channel direct marketing campaigns, with a particular focus on email marketing.</p> <p>You'll work closely with experienced marketers, internal teams and external suppliers to plan, set up and deliver campaigns accurately and efficiently click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?iZmgAWfngDyN3BV2aTy8jUmUS7GMvI6Tf"" width=""0"" height=""0"" />",ecdd13944e15cd2b,ref:107890476,False,False
107890675,Social Media Manager,Milton Keynes,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,Sales & Marketing,,,Annual,,,35000.0,description_fallback,£30k–£40k,TITLE,1,social media,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Social Media Manager</strong></p><p><strong>Up to £35,000 per annum</strong></p><p><strong>Monday Friday</strong></p><p><strong>Milton Keynes</strong></p><p><strong>Permanent</strong></p><p><br /></p><p>We're recruiting on behalf of a leading multi-brand organisation for a creative and data-driven Social Media Manager to join their Marketing / Digital Commerce team click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zayLx0bLXK2FD7QrG1fMdBu%2fb"" width=""0"" height=""0"" />",dd8aa77cf150c1ab,ref:107890675,False,False
107881935,Digital Marketing Apprentice,Ambleside,Cumbria,Cumbria - South,Cumbria - South,YES,Sales & Marketing,8.00,8.00,Hourly,15600.0,15600.0,,structured,<£25k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<strong>Location:</strong> Ambleside, Cumbria (LA22)<br /><strong>Job Type:</strong> Full-Time, Apprenticeship <b>Qualification:</b> Multi-Channel Marketer Qualification Level 3 (awarded by Skills England) <p><b><b>Are you creative, motivated, and eager to develop a career in marketing?</b></b></p><p><b>We are recruiting on behalf of one of our employer partners based in the beautiful Lake District town of Ambleside (LA22) who is looking for a Marketing Apprentice to join .</b> . click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Yic9job4bS8K8s8fzouLwjKFbg2ktOI1c"" width=""0"" height=""0"" />",ae4903a19aa1417e,ref:107881935,False,False
107882734,Senior Content Designer,Not Specified,London,London,London,YES,Advert / Media / Entertainment,70000.00,70000.00,Annual,70000.0,70000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with Version 1 to hire for this role.</strong></p>Company Description <p>Version 1 has celebrated 30 years in business and continues to be trusted by global brands to deliver technology and transformation solutions that drive customer success. Our deep expertise enables our customers to navigate the rapidly evolving technology landscape click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fj0BqNWFd%2b5vQDNX0VuBpHLi"" width=""0"" height=""0"" />",24e4acd33a413b8a,ref:107882734,False,False
