display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
107794761,HR Manager,Preston,Lancashire,Lancashire - Central,Lancashire - Central,YES,HR / Recruitment,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>The Role:</strong></p><p>Our client is looking for an enthusiastic and proactive People & Development Manager to lead initiatives that help our employees thrive, strengthen our workplace culture, and support the continued growth of our business.</p><p>This is an exciting opportunity for someone who is passionate about people development, employee engagement and creating an outstanding employee experience click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Yic9job4bS8vMBxBsJA93FEGtMpXatyIc"" width=""0"" height=""0"" />",537f33f73624ba03,ref:107794761,False,False
23643_224836162,Hr Advisor,Hardingstone,Northamptonshire,Northamptonshire,Northamptonshire,YES,HR / Recruitment,33000.00,33000.00,Annual,33000.0,33000.0,,structured,£30k–£40k,TITLE,1,hr administration,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>HR Advisor</strong></p> <p><strong>An exciting new HR Advisor opportunity at DX!</strong></p> <p>This is a great opportunity for someone on their next step in their HR career!</p> <p><strong>About Us</strong></p> <p>We are a leading independent parcel, mail and logistics services company operating throughout the UK and Ireland delivering the important things in life. We have a team of hard-working and enthusiastic people who know we are more than just a delivery company. Each and every consignment we deliver tells a story and we know that for someone somewhere, it ll make their day when we deliver exactly on time, every time.</p> <p></p> <p><strong>Role Summary</strong></p> <p>To ",980e00ba0cac8282,ref:23643_224836162,False,False
23643_225507884,HR Advisor Immediate Start,Wellington,Somerset,Shropshire,Shropshire,YES,Administration,30000.00,35000.00,Annual,30000.0,35000.0,,structured,£30k–£40k,TITLE,6,employee lifecycle; employee records; new starter; new starters; recruitment process; hr system,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>HR Advisor Immediate Start 6-Month Contract</strong></p><p><strong>Location:</strong> Outskirts of Wellington</p><p><strong>Salary:</strong> Up to 35,000 DOE</p><p><strong>Hours:</strong> Monday to Friday, 9:00am to 5:00pm (with some flexibility for the right candidate)</p><p><strong>Why Join Through Office Angels? </strong>When you temp with Office Angels, you're more than just a candidate, you're part of our community. Alongside a fantastic assignment with a well-established national business, you'll enjoy:</p><ul><li>Weekly pay</li><li>Access to Boost, our exclusive benefits platform featuring discounts at hundreds of retailers, wellbeing resources, fitness content, recipes, mi",5db65c9e5cff2431,ref:23643_225507884,False,False
21618_15010_2868,Associate People Partner (Fixed Term Contract 12 months),Not Specified,Not Specified,Other / Unknown,Other / Unknown,NO,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,1,people team,OUT_SPECIALIST,specialist/senior title boundary,"This is an exciting time to join NPL as the organisation embraces the mission and opportunity to provide the measurement capability that underpins the UK's prosperity and quality of life. NPL's vision is to deliver extraordinary impact from excellent science and engineering as an exemplary national laboratory. This mission reaffirms the pivotal role the organisation plays in supporting the UK's national challenges as well as the needs of industry.<br> <br> <strong><em>We work in a hybrid way, with a mix of remote and office working (minimum two days onsite in Teddington).</em></strong><br> <br> Our close knit, supportive and experienced People Team are looking for an experienced People Partn",5ce4bd86a527b4ad,ref:21618_15010_2868,False,False
23643_214070984,Recruitment Resourcer / Trainee Consultant,Norwich,Norfolk,Norfolk,Norfolk,YES,HR / Recruitment,24000.00,30000.00,Annual,24000.0,30000.0,,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong><strong>We are seeking a Graduate Recruitment Consultant to join our growing team.</strong></strong></p> <p><strong>Company</strong></p> <p>Based on Broadland Business Park in Norwich, Clear IT Recruitment have an enviable reputation for placing the highest quality staff to clients throughout Nationwide. We specialise in Legal, Financial & IT Recruitment.</p> <p>We have a passion for quality, integrity and ethics in all that we do.</p> <p>Our company is extremely successful and specialises in Permanent and Contract placements winning repeat business time & time again.</p> <p>Our work ethic is different from the rest, no meetings about meetings - we are here to work exceptionally h",6aed31754e6c77ae,ref:23643_214070984,False,False
6a9908a9-5097-474a-8f4b-2f9bb7638cf6,HR Advisor,Tonbridge,Kent,Kent,Kent,YES,HR / Recruitment,20.00,28.00,Hourly,39000.0,54600.0,,structured,">£50,000 OUT",TITLE,1,hr system,OUT_SALARY,"annualised salary exceeds £50,000","<p>Temporary HR Advisor</p><ul><li>Location: TN9, Tonbridge</li><li>Contract: Temporary / Interim</li><li>Hours: Full-time (flexible/hybrid options may be available)</li></ul><p>We are seeking an experienced HR Advisor to join our busy and supportive HR team on a temporary basis in Tonbridge. This role is ideal for someone who is immediately available and confident in managing a broad HR generalist remit.</p><p>Day-to-day of the role:</p><ul><li>Provide day-to-day HR advice to managers across the business.</li><li>Support employee relations cases including disciplinary, grievance, and absence management.</li><li>Assist with recruitment and onboarding processes.</li><li>Update HR systems and ",5f4f1f318493bfd7,ref:6a9908a9-5097-474a-8f4b-2f9bb7638cf6,False,False
8155e168-7cfe-4cd7-8f8d-a191748c5df4,Temporary Administrator - HR Department,Stockton-on-tees,County Durham,North East - Tees Valley,North East,YES,Administration,14.00,15.50,Hourly,27300.0,30225.0,,structured,£25k–£30k,TITLE,1,employee records,LIKELY_IN,family title is a strong inclusion signal,"<p>Your new role HR Administrator (Temporary, Short-Term Assignment)Hybrid Working Contract: Role</p><p>Overview We are seeking an organised and detail-oriented Administrator to provide temporary support to a busy HR team within a charitable organisation. This hybrid role will assist with a range of administrative tasks.Key Responsibilities</p><ul><li>Provide administrative support to the HR Team. </li><li>Maintain accurate employee records and HR databases.</li><li>Coordinate recruitment activities, including arranging interviews and communicating with candidates.</li><li>Assist with absence monitoring, compliance checks, and filing.</li><li>Ensure confidentiality and compliance with GDPR a",89a9c216060537e4,ref:8155e168-7cfe-4cd7-8f8d-a191748c5df4,False,False
107799472,HR Manager - Oxfordshire (Part-time),Witney,Oxfordshire,Oxfordshire,Oxfordshire,YES,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Join Our Team at Smurfit Westrock!</strong></p> <p>Are you searching for a workplace that values you and your growth? At Smurfit Westrock, we're committed to sustainability, employee well-being, and personal development.</p> <p><strong>About Us</strong></p> <p>We are a global leader in sustainable paper and packaging. Our focus is on the health and safety of our employees, the well-being of our communities, and delivering exceptional service t click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aIHQjUdXakM3TVAg3oa9rxhXxIpshGbwr"" width=""0"" height=""0"" />",9b23e260487ad630,ref:107799472,False,False
23643_225511010,Senior HR Administrator,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Administration,31338.00,31338.00,Annual,31338.0,31338.0,,structured,£30k–£40k,TITLE,4,hr administration; employee lifecycle; employee records; hr system,LIKELY_IN,family title is a strong inclusion signal,"<br><br><b>JOB DESCRIPTION</b><br><br>Our HR Services Team is responsible for delivering a high-quality administration service that supports colleagues throughout their employment journey. The team plays a key role in ensuring HR processes are delivered efficiently, accurately, and in line with legislation, policy, and best practice. <br><br> <strong>About the role</strong> <br><br> We have a new opportunity for an <strong>Senior HR Administrator</strong> to join our Oldham team on a 12-month fixed term contract. <br><br> Reporting into the HR Operations Team Manager, you will provide a comprehensive HR administration service, supporting colleagues and managers across the employee lifecycle ",6f183f24e2d37d7e,ref:23643_225511010,False,False
23643_225510686,People Partner,Low Fulney,Lincolnshire,Lincolnshire,Lincolnshire,YES,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,2,talent acquisition; hr system,OUT_SPECIALIST,specialist/senior title boundary,"<strong> People Partner - Meals Spalding </strong><br> <br><strong> </strong><br> <br><strong> Salary: </strong> Competitive salary <br> <br><strong> Benefits: </strong> Company share save scheme, Competitive matched pension contributions, Life insurance up to 4x salary <br> <br><strong> Location: </strong> West Marsh Road, Spalding <br> <br><strong> Ways of Working: </strong> Site Based 4 days / 1 day from home <br> <br><strong> Hours of work: </strong> Monday - Friday / 08:30-17:00 with flexibility to meet business needs <br> <br><strong> Contract Type: </strong> Permanent <br> <br><strong> </strong> <br> <br><strong> Why Greencore? </strong><br> <br> Following the combination with Bakkavo",adfa5847224d713e,ref:23643_225510686,False,False
dfe1a028-517e-4b73-a684-728ad4d67113,HR Manager,High Wycombe,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,HR / Recruitment,50000.00,55000.00,Annual,50000.0,55000.0,,structured,">£50,000 OUT",TITLE,3,employee lifecycle; employee records; hr system,OUT_SALARY,"annualised salary exceeds £50,000","<ul><li>Stand alone HR Manager with a hands on approach</li><li>CIPD / similar HR Qualified - essential</li><li>Take ownership of the full HR remit, including payroll</li></ul><strong>HR MANAGER:</strong> We are looking for an experienced, people-focused <strong>HR Manager</strong> to lead the day-to-day HR and recruitment activities within a growing organisation. This is a standalone, and therefore very <strong>hands-on HR role</strong> suited to someone who can combine strong HR knowledge with a practical, approachable style. You will work closely with employees, managers and the senior leadership team, providing advice, managing employee relations and helping to develop a positive and eng",fed4b64d70df927b,ref:dfe1a028-517e-4b73-a684-728ad4d67113,False,False
c5f65d99-5eb7-4103-b08e-83ccc5790c12,Interim HR Manager,Aldershot,Hampshire,Hampshire,Hampshire,YES,HR / Recruitment,200.00,250.00,Daily,,,65000.0,description_fallback,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong> Interim HR Manager (School Background a Bonus) - Aldershot - Hybrid - 3 days office 2 days home - £200 - £250 per day 8 to 12 weeks </strong></p><p></p><p><strong>About the Client</strong></p><p>Our client is an established training organisation supporting local schools and approximately 300 employees. They offer a friendly, collaborative culture with a strong focus on employee wellbeing, development and working together as one team.</p><p></p><p><strong>About the Job</strong></p><p>Reporting to the Director of Operations, you will provide hands-on HR leadership during a period of transition, supporting a small HR team and ensuring a high-quality service across the organisation. ",d390aca6b062c27e,ref:c5f65d99-5eb7-4103-b08e-83ccc5790c12,False,False
