anchor_location,anchor_region,anchor_job_count,nearby_location,nearby_region,nearby_job_count,distance_miles,distance_method,max_distance_miles,display_location_policy,review_status
Lichfield,Staffordshire,2,Tipton,West Midlands - Black Country,2,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lichfield,Staffordshire,2,Stafford,Staffordshire,2,14.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Oxted,Surrey,1,5.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Horley,Surrey,1,6.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Redhill,Surrey,4,8.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Crawley,Sussex,2,8.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Sevenoaks,Kent,2,11.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Faygate,Sussex,1,12.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Tadworth,Surrey,1,12.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Tunbridge Wells,Kent,1,12.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Tonbridge,Kent,4,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Dorking,Surrey,2,14.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Sutton,London,2,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Carshalton,London,1,14.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lingfield,Surrey,2,Croydon,London,3,14.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lisburn,Northern Ireland - East,1,Belfast,Northern Ireland - East,29,6.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Lisburn,Northern Ireland - East,1,Newtownabbey,Northern Ireland - East,2,10.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Liverpool,Merseyside - Liverpool,18,Ellesmere Port,Cheshire - West,2,9.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Liverpool,Merseyside - Liverpool,18,Runcorn,Cheshire - Warrington & Halton,1,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Livingston,Scotland Central - Edinburgh & Lothians,1,Edinburgh,Scotland Central - Edinburgh & Lothians,9,13.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Lambeth,London,1,1.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Knightsbridge,London,1,1.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Islington,London,1,2.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Wandsworth,London,4,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Middlesex,London,6,6.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Brentford,London,2,8.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Beckenham,London,1,8.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Morden,London,1,8.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Croydon,London,3,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Ilford,London,1,9.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Bromley,London,4,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Isleworth,London,3,9.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Carshalton,London,1,9.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Kingston Upon Thames,London,1,9.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Enfield,London,1,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Harrow,London,3,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Barnet,London,1,10.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Chislehurst,London,1,10.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Southall,London,1,10.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Sidcup,London,1,11.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Sutton,London,2,11.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Borehamwood,London,3,12.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Chessington,London,1,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Dagenham,London,2,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Potters Bar,Hertfordshire,1,13.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Bushey,London,1,13.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Epsom,Surrey,3,13.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Rainham,London,1,13.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
London,London,220,Walton-on-thames,Surrey,1,15.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Loughborough,Leicestershire,1,Leicester,Leicestershire,3,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Loughborough,Leicestershire,1,Nottingham,Nottinghamshire,5,13.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,Hemel Hempstead,Hertfordshire,4,8.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,Stevenage,Hertfordshire,1,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,St. Albans,Hertfordshire,1,9.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,Berkhamsted,Hertfordshire,1,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,Welwyn Garden City,Hertfordshire,1,10.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,Kings Langley,Hertfordshire,1,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Luton,Bedfordshire,1,Chesham,Buckinghamshire,1,14.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Macclesfield,Cheshire - East,3,Wilmslow,Cheshire - East,1,6.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Macclesfield,Cheshire - East,3,Cheadle,Greater Manchester - South,1,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Macclesfield,Cheshire - East,3,Stockport,Greater Manchester - South,2,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Macclesfield,Cheshire - East,3,Knutsford,Cheshire - East,2,10.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Macclesfield,Cheshire - East,3,Altrincham,Greater Manchester - South,4,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Macclesfield,Cheshire - East,3,Sale,Greater Manchester - South,2,14.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Marlow,Buckinghamshire,1,4.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Slough,Berkshire,2,5.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Windsor,Berkshire,1,5.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,High Wycombe,Buckinghamshire,6,7.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Bracknell,Berkshire,4,7.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Henley-on-thames,Oxfordshire,1,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Wokingham,Berkshire,1,9.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Uxbridge,London,3,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Amersham,Buckinghamshire,1,10.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Staines,Surrey,2,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Reading,Berkshire,7,11.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Chertsey,Surrey,1,13.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Chesham,Buckinghamshire,1,13.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidenhead,Berkshire,1,Shepperton,Surrey,1,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,West Malling,Kent,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Snodland,Kent,1,5.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Rochester,Kent,1,8.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Gillingham,Kent,3,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Tonbridge,Kent,4,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Cranbrook,Kent,1,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Gravesend,Kent,2,13.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Sevenoaks,Kent,2,14.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Maidstone,Kent,5,Tunbridge Wells,Kent,1,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Salford,Greater Manchester - Manchester & Salford,5,2.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Stretford,Greater Manchester - Manchester & Salford,1,3.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Sale,Greater Manchester - South,2,5.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Ashton-under-lyne,Greater Manchester - South,2,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Cheadle,Greater Manchester - South,1,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Stockport,Greater Manchester - South,2,5.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Altrincham,Greater Manchester - South,4,7.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Wilmslow,Cheshire - East,1,10.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Bolton,Greater Manchester - Wigan & Bolton,7,10.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Manchester,Greater Manchester - Manchester & Salford,55,Knutsford,Cheshire - East,2,13.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Mansfield,Nottinghamshire,1,Sutton-in-ashfield,Nottinghamshire,1,2.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Mansfield,Nottinghamshire,1,Chesterfield,Derbyshire,1,12.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Mansfield,Nottinghamshire,1,Nottingham,Nottinghamshire,5,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlborough,Wiltshire,1,Swindon,Wiltshire,4,9.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Maidenhead,Berkshire,1,4.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,High Wycombe,Buckinghamshire,6,4.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Henley-on-thames,Oxfordshire,1,6.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Slough,Berkshire,2,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Amersham,Buckinghamshire,1,9.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Windsor,Berkshire,1,9.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Bracknell,Berkshire,4,10.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Wokingham,Berkshire,1,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Reading,Berkshire,7,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Chesham,Buckinghamshire,1,11.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Uxbridge,London,3,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Marlow,Buckinghamshire,1,Staines,Surrey,2,15.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Durham,North East - County Durham & Darlington/Hartlepool,6,2.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Spennymoor,North East - County Durham & Darlington/Hartlepool,1,3.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Bishop Auckland,North East - County Durham & Darlington/Hartlepool,1,7.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Chester Le Street,North East - County Durham & Darlington/Hartlepool,4,7.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Stanley,North East - County Durham & Darlington/Hartlepool,1,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Washington,"North East - Tyneside, Wearside & Northumberland",1,10.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Peterlee,North East - County Durham & Darlington/Hartlepool,1,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Sunderland,"North East - Tyneside, Wearside & Northumberland",1,14.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Meadowfield,North East - County Durham & Darlington/Hartlepool,1,Gateshead,"North East - Tyneside, Wearside & Northumberland",6,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Brentford,London,2,3.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Harrow,London,3,4.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Southall,London,1,4.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Isleworth,London,3,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Knightsbridge,London,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Wandsworth,London,4,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,London,London,220,6.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Islington,London,1,7.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Lambeth,London,1,7.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Kingston Upon Thames,London,1,8.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Borehamwood,London,3,8.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Barnet,London,1,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Bushey,London,1,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Uxbridge,London,3,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Morden,London,1,9.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Watford,Hertfordshire,2,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Enfield,London,1,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Chessington,London,1,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Potters Bar,Hertfordshire,1,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Walton-on-thames,Surrey,1,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Carshalton,London,1,12.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Shepperton,Surrey,1,12.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Staines,Surrey,2,12.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Croydon,London,3,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Sutton,London,2,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Beckenham,London,1,13.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Epsom,Surrey,3,13.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Slough,Berkshire,2,14.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Chertsey,Surrey,1,14.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Windsor,Berkshire,1,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Ilford,London,1,14.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Kings Langley,Hertfordshire,1,14.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Middlesex,London,6,Bromley,London,4,15.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Milton Keynes,Buckinghamshire,3,Buckingham,Buckinghamshire,1,10.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Milton Keynes,Buckinghamshire,3,Bedford,Bedfordshire,2,13.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Carshalton,London,1,2.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Sutton,London,2,3.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Wandsworth,London,4,4.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Croydon,London,3,4.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Kingston Upon Thames,London,1,4.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Chessington,London,1,5.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Epsom,Surrey,3,5.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Knightsbridge,London,1,7.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Morden,London,1,Beckenham,London,1,7.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
